Word, Value
abortionist,[[0.12050224]]
abortionists,[[0.12051134]]
abortions,[[0.12050864]]
abortive,[[-0.12051649]]
abortively,[[-0.12051488]]
aborts,[[0.12051412]]
aboulia,[[0.12049738]]
abound,[[0.12051436]]
abounded,[[0.12050992]]
abounding,[[0.11933435]]
abounds,[[0.12049908]]
aboveboard,[[-0.12054816]]
aboveground,[[-0.12052085]]
abr,[[0.12051209]]
abracadabra,[[-0.12051513]]
abradant,[[-0.12051751]]
abradants,[[0.12051468]]
abrade,[[0.12018266]]
abraded,[[0.12051029]]
abrader,[[0.12051468]]
abraders,[[0.12051468]]
abrades,[[0.12050392]]
abrading,[[0.12050463]]
abranchiate,[[0.12050954]]
abrasion,[[0.12051076]]
abrasions,[[-0.12051527]]
abrasive,[[-0.12051508]]
abrasively,[[0.12051365]]
abrasives,[[-0.12061904]]
abraxas,[[0.12016763]]
abreact,[[0.12045918]]
abreacted,[[0.12051454]]
abreacting,[[0.12051345]]
abreaction,[[0.12050597]]
abreast,[[-0.12063531]]
abri,[[-0.12053686]]
abridge,[[-0.12053584]]
abridged,[[-0.12053043]]
abridger,[[0.12050598]]
abridgers,[[0.12051468]]
abridges,[[-0.12051468]]
abridging,[[0.12042218]]
abridgment,[[-0.12053322]]
abridgments,[[-0.12059531]]
abroach,[[-0.12055082]]
abroad,[[-0.12096319]]
abrogate,[[0.12050943]]
abrogated,[[-0.1205147]]
abrogates,[[-0.12051508]]
abrogating,[[0.12035264]]
abrogation,[[0.12047036]]
abrogations,[[-0.12051479]]
abrogator,[[-0.12053252]]
abrupt,[[-0.12071993]]
abrupter,[[0.1205065]]
abruptest,[[-0.12051576]]
abruption,[[-0.12054259]]
abruptly,[[-0.12108677]]
abruptness,[[-0.1205529]]
abs,[[-0.12053048]]
abscess,[[0.12051431]]
abscessed,[[0.12051468]]
abscesses,[[0.12051307]]
abscind,[[0.12050362]]
abscissa,[[0.12033928]]
abscissas,[[0.12051422]]
abscission,[[0.12045183]]
abscond,[[0.12035183]]
absconded,[[-0.12052239]]
absconder,[[-0.12078749]]
absconders,[[-0.12052968]]
absconding,[[0.12038424]]
absconds,[[0.12014665]]
abseil,[[0.12051468]]
absence,[[-0.1248676]]
absences,[[-0.12299306]]
absent,[[-0.12053932]]
absented,[[-0.12060726]]
absentee,[[-0.12051583]]
absenteeism,[[0.12051447]]
absentees,[[0.12046611]]
absenting,[[-0.12051903]]
absently,[[-0.12052968]]
absentminded,[[-0.120602]]
absentmindedly,[[-0.12052368]]
absentmindedness,[[-0.12051685]]
absents,[[-0.12051595]]
absinthe,[[-0.1219332]]
absinthism,[[0.12041511]]
absolute,[[-0.12052155]]
absolutely,[[-0.12053127]]
absoluteness,[[0.12050914]]
absolutes,[[-0.1205707]]
absolutest,[[-0.12052112]]
absolution,[[-0.12258954]]
absolutism,[[-0.12054867]]
absolutist,[[-0.12051554]]
absolutistic,[[0.12048554]]
absolutists,[[0.12051247]]
absolvable,[[0.12051468]]
absolve,[[-0.12055831]]
absolved,[[-0.12052453]]
absolver,[[-0.12191278]]
absolvers,[[0.12051439]]
absolves,[[-0.1209063]]
absolving,[[-0.12060665]]
absonant,[[0.12049735]]
absorb,[[-0.12052248]]
absorbable,[[0.12047935]]
absorbed,[[-0.12119774]]
absorbency,[[0.12051468]]
absorbent,[[0.12050013]]
absorbents,[[0.12046609]]
absorber,[[0.12051348]]
absorbers,[[0.1205139]]
absorbing,[[-0.1205247]]
absorbingly,[[-0.12051565]]
absorbs,[[0.12041961]]
absorption,[[0.12046017]]
absorptions,[[-0.12052414]]
absorptive,[[0.12046125]]
absorptivities,[[0.12051468]]
absorptivity,[[0.12051468]]
absquatulate,[[-0.1205191]]
absquatulated,[[-0.12051754]]
absquatulates,[[0.12051468]]
absquatulating,[[-0.12051606]]
abstain,[[-0.12051651]]
abstained,[[-0.12073391]]
abstainer,[[0.12049907]]
abstainers,[[0.12040453]]
abstaining,[[0.12044103]]
abstains,[[0.12044992]]
abstemious,[[-0.12079202]]
abstemiously,[[-0.12052322]]
abstemiousness,[[0.12051011]]
abstention,[[0.12027685]]
abstentions,[[-0.12051715]]
abstergent,[[0.12051132]]
abstinence,[[0.12042937]]
abstinent,[[0.12001394]]
abstract,[[0.1205145]]
abstracted,[[-0.12258863]]
abstractedly,[[-0.1217709]]
abstractedness,[[0.12043811]]
abstracter,[[-0.1205176]]
abstracting,[[0.12045683]]
abstraction,[[-0.1205315]]
abstractionism,[[-0.12073746]]
abstractionist,[[-0.12051715]]
abstractionists,[[-0.12070141]]
abstractions,[[-0.12056476]]
abstractly,[[0.12051004]]
abstractness,[[-0.12051592]]
abstracts,[[-0.12107552]]
abstriction,[[0.12051056]]
abstruse,[[-0.12051599]]
abstrusely,[[-0.12051504]]
abstruseness,[[-0.12051613]]
absurd,[[-0.12725005]]
absurder,[[-0.1205211]]
absurdest,[[-0.12051563]]
absurdist,[[-0.12051618]]
absurdities,[[-0.12055948]]
absurdity,[[-0.12051839]]
absurdly,[[-0.1205295]]
absurdness,[[0.12049654]]
abulia,[[0.12049465]]
abulias,[[0.12051426]]
abulic,[[0.12044207]]
abundance,[[0.12043058]]
abundances,[[0.12049668]]
abundant,[[0.12051354]]
abundantly,[[0.12051188]]
abuse,[[-0.12063838]]
abused,[[-0.1210763]]
abuser,[[-0.12053684]]
abusers,[[-0.12087695]]
abuses,[[-0.12051733]]
abusing,[[-0.12068649]]
abusive,[[-0.12057531]]
abusively,[[-0.12051515]]
abusiveness,[[-0.1205157]]
abut,[[0.12049277]]
abutilon,[[0.12045805]]
abutment,[[0.12049283]]
abutments,[[0.12051102]]
abuts,[[-0.12051572]]
abuttal,[[0.12043701]]
abuttals,[[0.12040155]]
abutted,[[-0.12051592]]
abutters,[[0.1205145]]
abutting,[[0.12051044]]
abuzz,[[-0.12051821]]
aby,[[-0.120526]]
abying,[[0.12051468]]
abysm,[[-0.1212273]]
abysmal,[[-0.12052155]]
abysmally,[[-0.12051726]]
abysms,[[-0.12052044]]
abyss,[[-0.12054208]]
abyssal,[[0.12051466]]
abysses,[[-0.12072027]]
ac,[[0.12051215]]
acacia,[[-0.12051769]]
acacias,[[-0.12057507]]
academe,[[-0.12052728]]
academia,[[0.12051443]]
academic,[[-0.12051472]]
academical,[[0.12050641]]
academically,[[-0.12051757]]
academician,[[-0.12051887]]
academicians,[[0.12020276]]
academicism,[[0.12051409]]
academics,[[0.12051306]]
academies,[[-0.1205201]]
academism,[[0.12051468]]
academy,[[0.12046961]]
acaleph,[[0.1204956]]
acanthaceous,[[0.12050745]]
acanthoid,[[0.12051468]]
acanthopterygian,[[0.12051468]]
acanthopterygians,[[-0.1205148]]
acanthus,[[-0.12051585]]
acanthuses,[[0.12051438]]
acari,[[0.12051427]]
acariasis,[[0.1205129]]
acarid,[[0.12051458]]
acaroid,[[0.12051468]]
acarology,[[0.12051468]]
acarpous,[[0.12048273]]
acarus,[[0.1204942]]
acatalectic,[[-0.12051626]]
acaulescent,[[0.12051453]]
acc,[[-0.12052166]]
accede,[[0.12051386]]
acceded,[[0.11881286]]
accedence,[[-0.12051508]]
accedes,[[0.12030356]]
acceding,[[0.12050945]]
accel,[[0.12051468]]
accelerando,[[0.12051468]]
accelerandos,[[0.12051468]]
accelerant,[[-0.12051665]]
accelerate,[[0.12049448]]
accelerated,[[0.12051431]]
accelerates,[[0.12050408]]
accelerating,[[0.12049709]]
acceleration,[[0.12049719]]
accelerations,[[0.12051088]]
accelerative,[[0.12049486]]
accelerator,[[0.12051196]]
accelerators,[[0.12038304]]
accelerometer,[[0.12051468]]
accelerometers,[[0.12051468]]
accent,[[-0.12056746]]
accented,[[-0.12051474]]
accenting,[[0.12051466]]
accentor,[[-0.12051482]]
accentors,[[-0.12051513]]
accents,[[-0.13262191]]
accentual,[[-0.12051472]]
accentuate,[[0.1205145]]
accentuated,[[-0.12066069]]
accentuates,[[0.12051389]]
accentuating,[[-0.12051512]]
accentuation,[[0.12047336]]
accept,[[-0.12054267]]
acceptability,[[0.12036513]]
acceptable,[[0.12050897]]
acceptableness,[[-0.12051799]]
acceptably,[[0.1205143]]
acceptance,[[0.12039006]]
acceptances,[[0.12051154]]
acceptant,[[0.12047356]]
acceptation,[[0.12048682]]
acceptations,[[0.12014724]]
accepted,[[-0.12060851]]
accepter,[[0.12051416]]
accepting,[[-0.12052682]]
acceptor,[[0.11893566]]
acceptors,[[0.12051234]]
accepts,[[-0.1205295]]
access,[[-0.12067234]]
accessed,[[0.12050991]]
accesses,[[-0.12051995]]
accessibility,[[0.12043826]]
accessible,[[0.12051425]]
accessibleness,[[0.12051283]]
accessibly,[[-0.12051468]]
accessing,[[0.12049785]]
accession,[[-0.12070738]]
accessional,[[-0.12057474]]
accessioned,[[0.12051094]]
accessioning,[[0.12051468]]
accessions,[[0.12047245]]
accessories,[[-0.12051545]]
accessorizing,[[0.12051468]]
accessory,[[0.12051413]]
accidence,[[-0.12053066]]
accidences,[[-0.12052234]]
accident,[[-0.1205757]]
accidental,[[-0.12051594]]
accidentally,[[-0.12054365]]
accidentals,[[0.12048505]]
accidents,[[-0.1205159]]
accidie,[[0.12051468]]
accipiter,[[0.12051091]]
accipitrine,[[0.1205145]]
acclaim,[[-0.12052508]]
acclaimed,[[-0.12052192]]
acclaiming,[[-0.12052326]]
acclaims,[[-0.12051778]]
acclamation,[[-0.12054323]]
acclamations,[[-0.12089425]]
acclamatory,[[0.12051468]]
acclimate,[[0.12051449]]
acclimated,[[0.12051184]]
acclimating,[[0.12051275]]
acclimation,[[0.1205145]]
acclimatization,[[0.12051434]]
acclimatize,[[-0.1212199]]
acclimatized,[[0.12050766]]
acclimatizes,[[0.12051468]]
acclimatizing,[[0.12025234]]
acclivities,[[0.12051218]]
acclivitous,[[0.12051468]]
acclivity,[[-0.12051729]]
accolade,[[-0.12051574]]
accolades,[[0.12051468]]
accommodate,[[0.12048761]]
accommodated,[[0.1204797]]
accommodates,[[0.12051043]]
accommodating,[[0.1205097]]
accommodatingly,[[-0.12051523]]
accommodation,[[0.12051246]]
accommodations,[[0.12049867]]
accommodative,[[0.1203486]]
accompanied,[[0.12051]]
accompanies,[[-0.12052096]]
accompaniment,[[0.12048017]]
accompaniments,[[0.12043241]]
accompanist,[[-0.12054791]]
accompanists,[[-0.12054385]]
accompany,[[-0.12052204]]
accompanying,[[0.12051006]]
accompanyist,[[0.12020183]]
accompanyists,[[0.12051468]]
accomplice,[[-0.12083263]]
accomplices,[[-0.12055831]]
accomplish,[[0.12045708]]
accomplished,[[-0.12055252]]
accomplisher,[[0.12049507]]
accomplishes,[[0.12049481]]
accomplishing,[[0.120511]]
accomplishment,[[0.12051275]]
accomplishments,[[-0.1205159]]
accord,[[-0.12052041]]
accordance,[[0.12051295]]
accordant,[[-0.12052303]]
accorded,[[-0.12052473]]
according,[[0.12047571]]
accordingly,[[0.1203274]]
accordion,[[0.12048627]]
accordionist,[[-0.12053785]]
accordions,[[-0.12051529]]
accords,[[-0.12098939]]
accost,[[-0.12052067]]
accosted,[[-0.12098727]]
accosting,[[-0.12056316]]
accosts,[[0.12051449]]
accouchement,[[-0.12058934]]
accouchements,[[0.12022056]]
accoucheur,[[0.12046102]]
accoucheurs,[[0.1205084]]
account,[[0.12050875]]
accountability,[[0.12051209]]
accountable,[[-0.12053191]]
accountableness,[[0.12051313]]
accountably,[[-0.12053332]]
accountancy,[[-0.12051488]]
accountant,[[-0.12052102]]
accountants,[[0.12048024]]
accounted,[[0.12050734]]
accounting,[[0.12045876]]
accounts,[[0.12050905]]
accouplement,[[-0.12052299]]
accouter,[[-0.12051971]]
accoutered,[[0.12051448]]
accoutering,[[-0.12051544]]
accouterment,[[-0.12052169]]
accouterments,[[-0.12051491]]
accoutre,[[0.12051217]]
accoutred,[[0.12046841]]
accoutrement,[[-0.12056992]]
accoutrements,[[0.12048388]]
accoutres,[[0.12050147]]
accoutring,[[-0.12081692]]
accredit,[[0.12029888]]
accreditation,[[0.12051394]]
accredited,[[0.12047919]]
accrediting,[[-0.12051574]]
accredits,[[0.12022835]]
accrescent,[[0.12051443]]
accrete,[[0.12051094]]
accreted,[[-0.12059904]]
accretes,[[-0.12051547]]
accreting,[[-0.120515]]
accretion,[[0.12050487]]
accretionary,[[0.1205145]]
accretions,[[-0.12063218]]
accretive,[[-0.12056266]]
accroach,[[-0.12052459]]
accrual,[[0.12041933]]
accruals,[[0.12048727]]
accrue,[[0.12049688]]
accrued,[[0.12051158]]
accrues,[[0.12049599]]
accruing,[[0.12050968]]
acct,[[0.12051219]]
acculturate,[[0.12051468]]
acculturated,[[0.12051468]]
acculturation,[[0.12050758]]
acculturative,[[0.12051468]]
accumbent,[[0.12051433]]
accumulate,[[0.12039632]]
accumulated,[[-0.12052649]]
accumulates,[[0.12046622]]
accumulating,[[0.12023879]]
accumulation,[[0.12051018]]
accumulations,[[0.12048127]]
accumulative,[[-0.12053234]]
accumulator,[[0.12023427]]
accumulators,[[-0.12052181]]
accuracies,[[0.12046769]]
accuracy,[[0.12050955]]
accurate,[[0.12050739]]
accurately,[[0.12050823]]
accurateness,[[0.12051418]]
accursed,[[-0.13028416]]
accursedly,[[0.12050773]]
accursedness,[[0.12051199]]
accusal,[[-0.12056424]]
accusals,[[-0.12091794]]
accusation,[[-0.12054818]]
accusations,[[-0.12089645]]
accusative,[[-0.12051549]]
accusatives,[[0.12049263]]
accusatorial,[[0.12012582]]
accusatory,[[0.12050083]]
accuse,[[-0.12052181]]
accused,[[-0.12209129]]
accuser,[[-0.1205833]]
accusers,[[-0.12055153]]
accuses,[[-0.12120207]]
accusing,[[-0.12052231]]
accusingly,[[-0.12052078]]
accustom,[[-0.12054564]]
accustomed,[[-0.12136086]]
accustoming,[[-0.12124503]]
accustoms,[[0.12044189]]
ace,[[-0.12051917]]
aced,[[-0.12051499]]
acedia,[[-0.12053415]]
acentric,[[-0.12052812]]
acephalous,[[-0.12051488]]
acerate,[[0.12051]]
acerb,[[-0.12051746]]
acerbate,[[-0.12051573]]
acerbated,[[-0.12052414]]
acerbic,[[0.12051468]]
acerbity,[[0.12050915]]
acerose,[[-0.12051655]]
aces,[[-0.12053812]]
acescent,[[0.12046895]]
acetabulum,[[0.12050977]]
acetal,[[0.12051468]]
acetaldehyde,[[0.12051468]]
acetamide,[[0.12051468]]
acetanilide,[[0.12051365]]
acetate,[[0.12050737]]
acetates,[[0.12051325]]
acetic,[[0.12039603]]
acetified,[[0.12050598]]
acetify,[[-0.12052028]]
acetifying,[[0.12051388]]
acetometer,[[0.1205103]]
acetone,[[0.12051461]]
acetonic,[[0.12050895]]
acetous,[[0.12051345]]
acetum,[[0.12051453]]
acetyl,[[0.12051345]]
acetylated,[[0.12051468]]
acetylcholine,[[0.12051468]]
acetylene,[[0.12045151]]
ache,[[-0.12054919]]
ached,[[-0.12051752]]
achene,[[-0.12051468]]
achenes,[[0.12051468]]
aches,[[-0.12109207]]
achier,[[0.12051468]]
achievable,[[0.12049074]]
achieve,[[-0.12054352]]
achieved,[[-0.12070583]]
achievement,[[0.12051424]]
achievements,[[0.1205031]]
achiever,[[0.12050784]]
achievers,[[-0.12058217]]
achieves,[[0.12048098]]
achieving,[[0.12050454]]
aching,[[-0.12067416]]
achingly,[[-0.12052866]]
achlamydeous,[[0.12051402]]
achlorhydria,[[0.12051468]]
achondrites,[[0.12051468]]
achondroplasia,[[0.12051468]]
achoo,[[-0.12051762]]
achromat,[[0.12051409]]
achromatic,[[0.12051386]]
achromatically,[[0.12051122]]
achromaticity,[[0.12051462]]
achromatin,[[0.12051458]]
achromatism,[[0.12051211]]
achromatize,[[0.12051349]]
achromatized,[[0.12051269]]
achromatizing,[[0.12051435]]
achy,[[0.12051176]]
acicula,[[-0.1205154]]
acicular,[[0.12043885]]
aciculate,[[0.12049839]]
acid,[[0.12051399]]
acidic,[[-0.12054056]]
acidification,[[0.12051288]]
acidified,[[0.1205139]]
acidifier,[[0.12038418]]
acidifies,[[0.12051292]]
acidify,[[0.1205143]]
acidifying,[[0.12051113]]
acidimeter,[[0.1203573]]
acidimetry,[[0.12051401]]
acidity,[[0.12051302]]
acidly,[[-0.1205385]]
acidness,[[0.12051442]]
acidosis,[[0.12051433]]
acids,[[0.12051127]]
acidulate,[[0.12049338]]
acidulated,[[0.12051173]]
acidulates,[[0.12051454]]
acidulating,[[-0.12051477]]
acidulent,[[-0.12052169]]
acidulous,[[0.12051328]]
acinaciform,[[0.12040991]]
acini,[[0.12051397]]
aciniform,[[-0.12051559]]
acinus,[[0.12051436]]
acknowledge,[[-0.12053644]]
acknowledged,[[-0.12055415]]
acknowledgement,[[-0.12102617]]
acknowledgements,[[-0.12076488]]
acknowledges,[[-0.12064515]]
acknowledging,[[0.12050205]]
acknowledgment,[[0.12051375]]
acknowledgments,[[0.12049072]]
acme,[[0.12020599]]
acmes,[[0.12051107]]
acne,[[0.12049729]]
acnode,[[0.12051468]]
acolyte,[[-0.12055445]]
acolytes,[[-0.13304019]]
aconite,[[-0.12051914]]
aconites,[[0.12050629]]
acorn,[[-0.12054428]]
acorns,[[0.1205068]]
acosmism,[[0.12051422]]
acoustic,[[0.12006908]]
acoustical,[[0.12051237]]
acoustically,[[-0.12051481]]
acoustician,[[0.12048673]]
acousticians,[[-0.1205148]]
acoustics,[[0.12051454]]
acpt,[[0.1202962]]
acquaint,[[-0.12070256]]
acquaintance,[[-0.12076291]]
acquaintances,[[-0.12096877]]
acquaintanceship,[[0.12050754]]
acquainted,[[-0.12053726]]
acquainting,[[-0.1205216]]
acquaints,[[-0.12051515]]
acquiesce,[[-0.12051636]]
acquiesced,[[-0.12052026]]
acquiescence,[[-0.12053286]]
acquiescent,[[-0.12091973]]
acquiescently,[[-0.12053583]]
acquiesces,[[-0.12051769]]
acquiescing,[[0.12033089]]
acquirable,[[0.12042404]]
acquire,[[0.12050519]]
acquired,[[0.12051407]]
acquirement,[[0.12045676]]
acquirer,[[0.12051417]]
acquirers,[[0.12050603]]
acquires,[[0.12045771]]
acquiring,[[0.12051043]]
acquisition,[[0.12049536]]
acquisitions,[[0.12049749]]
acquisitive,[[-0.12051481]]
acquisitively,[[0.12051328]]
acquisitiveness,[[-0.12051481]]
acquit,[[-0.12053546]]
acquits,[[-0.12051517]]
acquittal,[[-0.12054428]]
acquittals,[[0.12051435]]
acquittance,[[-0.12059216]]
acquittances,[[-0.12051527]]
acquitted,[[-0.12052505]]
acquitting,[[-0.12051599]]
acre,[[0.12051444]]
acreage,[[-0.12055212]]
acreages,[[-0.12122366]]
acred,[[-0.12053251]]
acres,[[0.12050668]]
acrid,[[0.12051079]]
acrider,[[0.12051468]]
acridest,[[-0.12051672]]
acridine,[[0.12051468]]
acridity,[[-0.12051486]]
acridly,[[-0.12052235]]
acridness,[[0.12038947]]
acrimonious,[[0.12050202]]
acrimoniously,[[-0.12053754]]
acrimoniousness,[[0.12051345]]
acrimony,[[-0.12051737]]
acrobat,[[-0.12057236]]
acrobatic,[[-0.12051513]]
acrobatically,[[0.12051384]]
acrobatics,[[-0.1205164]]
acrobats,[[0.12049796]]
acrocarpous,[[0.12051468]]
acrodont,[[0.12051445]]
acrodonts,[[0.1205127]]
acrogen,[[0.12051416]]
acrogens,[[0.12049906]]
acrolein,[[0.12051461]]
acrolith,[[-0.12051857]]
acromegalic,[[0.12051468]]
acromegaly,[[0.12026143]]
acromion,[[0.12050518]]
acronym,[[0.1205142]]
acronymic,[[0.12051468]]
acronyms,[[0.12051315]]
acropetal,[[0.12050511]]
acrophobia,[[0.12051468]]
acropolis,[[0.12051389]]
acropolises,[[0.12051468]]
acrospire,[[0.12051458]]
across,[[-0.12052864]]
acrostic,[[-0.12052773]]
acrostics,[[-0.12051587]]
acroterion,[[0.12049349]]
acrylic,[[0.12051002]]
acrylics,[[0.12051468]]
act,[[-0.12071033]]
actable,[[0.1204308]]
acted,[[-0.12132508]]
actg,[[0.12051468]]
actin,[[-0.12051676]]
actinal,[[0.12050265]]
acting,[[-0.12052324]]
actinia,[[0.12051445]]
actinias,[[-0.12051503]]
actinic,[[0.12048387]]
actiniform,[[-0.12052846]]
actinism,[[0.12051313]]
actinium,[[0.12051447]]
actinoid,[[0.12051468]]
actinolite,[[0.12048949]]
actinolites,[[0.12051409]]
actinometer,[[0.12050777]]
actinometers,[[0.12051071]]
actinomorphic,[[0.12051413]]
actinomycetes,[[0.12051468]]
actinomycin,[[0.12051468]]
actinomycoses,[[0.12051468]]
actinomycosis,[[0.1205143]]
action,[[0.12050827]]
actionable,[[0.12051206]]
actionless,[[-0.12051985]]
actions,[[-0.12076811]]
activate,[[0.12050265]]
activated,[[0.12051284]]
activates,[[0.12016748]]
activating,[[0.12051465]]
activation,[[0.12050837]]
activations,[[0.12051468]]
activator,[[0.12051398]]
activators,[[0.12051468]]
active,[[0.12050625]]
actively,[[0.12050796]]
activeness,[[-0.12082908]]
actives,[[0.12051295]]
activism,[[0.12049921]]
activist,[[0.12051356]]
activistic,[[-0.12053186]]
activists,[[0.12051388]]
